"game","turn","roll"
"754","4","0"
"754","5","1"
"754","6","0"
"754","7","0"
"754","8","1"
"754","9","0"
"754","10","0"
"754","11","0"
"754","12","0"
"754","13","1"
"754","14","0"
"754","15","1"
"754","16","0"
"755","1","1"
"755","2","1"
"755","3","0"
"755","4","0"
"755","5","0"
"755","6","0"
"755","7","1"
"755","8","0"
"755","9","0"
"755","10","0"
"755","11","1"
"755","12","0"
"755","13","0"
"755","14","1"
"755","15","0"
"755","16","0"
"756","1","1"
"756","2","0"
"756","3","0"
"756","4","0"
"756","5","1"
"756","6","0"
"756","7","0"
"756","8","0"
"756","9","0"
"756","10","1"
"756","11","0"
"756","12","0"
"756","13","1"
"756","14","0"
"756","15","0"
"756","16","0"
"757","1","1"
"757","2","0"
"757","3","0"
"757","4","0"
"757","5","1"
"757","6","0"
"757","7","0"
"757","8","0"
"757","9","0"
"757","10","1"
"757","11","0"
"757","12","0"
"757","13","1"
"757","14","1"
"757","15","0"
"757","16","0"
"758","1","1"
"758","2","1"
"758","3","1"
"758","4","0"
"758","5","0"
"758","6","0"
"758","7","0"
"758","8","1"
"758","9","1"
"758","10","0"
"758","11","0"
"758","12","1"
"758","13","1"
"758","14","0"
"758","15","0"
"758","16","1"
"759","1","1"
"759","2","0"
"759","3","0"
"759","4","0"
"759","5","1"
"759","6","1"
"759","7","1"
"759","8","0"
"759","9","0"
"759","10","0"
"759","11","1"
"759","12","0"
"759","13","1"
"759","14","1"
"759","15","0"
"759","16","1"
"760","1","1"
"760","2","1"
"760","3","1"
"760","4","0"
"760","5","0"
"760","6","0"
"760","7","0"
"760","8","1"
"760","9","0"
"760","10","0"
"760","11","0"
"760","12","1"
"760","13","0"
"760","14","0"
"760","15","1"
"760","16","1"
"761","1","1"
"761","2","0"
"761","3","0"
"761","4","0"
"761","5","0"
"761","6","1"
"761","7","1"
"761","8","0"
"761","9","0"
"761","10","1"
"761","11","0"
"761","12","1"
"761","13","0"
"761","14","0"
"761","15","0"
"761","16","0"
"762","1","1"
"762","2","0"
"762","3","0"
"762","4","0"
"762","5","0"
"762","6","1"
"762","7","0"
"762","8","1"
"762","9","0"
"762","10","1"
"762","11","0"
"762","12","1"
"762","13","0"
"762","14","0"
"762","15","1"
"762","16","0"
"763","1","1"
"763","2","0"
"763","3","0"
"763","4","0"
"763","5","1"
"763","6","0"
"763","7","0"
"763","8","0"
"763","9","1"
"763","10","0"
"763","11","0"
"763","12","0"
"763","13","0"
"763","14","1"
"763","15","1"
"763","16","0"
"764","1","1"
"764","2","0"
"764","3","0"
"764","4","0"
"764","5","1"
"764","6","0"
"764","7","0"
"764","8","0"
"764","9","1"
"764","10","0"
"764","11","1"
"764","12","1"
"764","13","1"
"764","14","0"
"764","15","0"
"764","16","0"
"765","1","1"
"765","2","1"
"765","3","0"
"765","4","0"
"765","5","0"
"765","6","0"
"765","7","1"
"765","8","1"
"765","9","1"
"765","10","0"
"765","11","0"
"765","12","0"
"765","13","1"
"765","14","0"
"765","15","0"
"765","16","1"
"766","1","1"
"766","2","1"
"766","3","0"
"766","4","1"
"766","5","0"
"766","6","0"
"766","7","1"
"766","8","0"
"766","9","1"
"766","10","0"
"766","11","0"
"766","12","0"
"766","13","1"
"766","14","0"
"766","15","1"
"766","16","0"
"767","1","1"
"767","2","0"
"767","3","0"
"767","4","1"
"767","5","0"
"767","6","0"
"767","7","0"
"767","8","1"
"767","9","1"
"767","10","0"
"767","11","0"
"767","12","0"
"767","13","0"
"767","14","1"
"767","15","1"
"767","16","0"
"768","1","1"
"768","2","0"
"768","3","0"
"768","4","0"
"768","5","0"
"768","6","1"
"768","7","1"
"768","8","0"
"768","9","0"
"768","10","1"
"768","11","0"
"768","12","0"
"768","13","0"
"768","14","0"
"768","15","1"
"768","16","1"
"769","1","1"
"769","2","0"
"769","3","0"
"769","4","0"
"769","5","0"
"769","6","1"
"769","7","0"
"769","8","1"
"769","9","0"
"769","10","0"
"769","11","0"
"769","12","1"
"769","13","0"
"769","14","0"
"769","15","1"
"769","16","0"
"770","1","1"
"770","2","0"
"770","3","0"
"770","4","0"
"770","5","0"
"770","6","1"
"770","7","0"
"770","8","0"
"770","9","1"
"770","10","0"
"770","11","0"
"770","12","0"
"770","13","0"
"770","14","1"
"770","15","1"
"770","16","0"
"771","1","1"
"771","2","0"
"771","3","0"
"771","4","0"
"771","5","0"
"771","6","1"
"771","7","0"
"771","8","1"
"771","9","0"
"771","10","0"
"771","11","1"
"771","12","0"
"771","13","0"
"771","14","0"
"771","15","0"
"771","16","1"
"772","1","1"
"772","2","0"
"772","3","1"
"772","4","0"
"772","5","0"
"772","6","0"
"772","7","0"
"772","8","1"
"772","9","1"
"772","10","0"
"772","11","0"
"772","12","1"
"772","13","0"
"772","14","0"
"772","15","1"
"772","16","0"
"773","1","1"
"773","2","1"
"773","3","1"
"773","4","0"
"773","5","0"
"773","6","1"
"773","7","0"
"773","8","0"
"773","9","0"
"773","10","0"
"773","11","1"
"773","12","0"
"773","13","1"
"773","14","0"
"773","15","1"
"773","16","0"
"774","1","1"
"774","2","0"
"774","3","0"
"774","4","1"
"774","5","0"
"774","6","0"
"774","7","0"
"774","8","1"
"774","9","0"
"774","10","0"
"774","11","0"
"774","12","1"
"774","13","0"
"774","14","0"
"774","15","0"
"774","16","0"
"775","1","1"
"775","2","1"
"775","3","0"
"775","4","0"
"775","5","1"
"775","6","0"
"775","7","0"
"775","8","0"
"775","9","0"
"775","10","1"
"775","11","0"
"775","12","1"
"775","13","0"
"775","14","0"
"775","15","1"
"775","16","0"
"776","1","1"
"776","2","0"
"776","3","1"
"776","4","0"
"776","5","0"
"776","6","0"
"776","7","1"
"776","8","0"
"776","9","0"
"776","10","0"
"776","11","1"
"776","12","0"
"776","13","1"
"776","14","0"
"776","15","0"
"776","16","0"
"777","1","1"
"777","2","1"
"777","3","0"
"777","4","0"
"777","5","0"
"777","6","0"
"777","7","1"
"777","8","0"
"777","9","0"
"777","10","0"
"777","11","0"
"777","12","1"
"777","13","0"
"777","14","1"
"777","15","0"
"777","16","1"
"778","1","1"
"778","2","0"
"778","3","0"
"778","4","0"
"778","5","1"
"778","6","0"
"778","7","0"
"778","8","0"
"778","9","0"
"778","10","1"
"778","11","0"
"778","12","0"
"778","13","0"
"778","14","1"
"778","15","0"
"778","16","0"
"779","1","1"
"779","2","1"
"779","3","1"
"779","4","0"
"779","5","0"
"779","6","1"
"779","7","0"
"779","8","0"
"779","9","1"
"779","10","0"
"779","11","0"
"779","12","1"
"779","13","1"
"779","14","0"
"779","15","0"
"779","16","0"
"780","1","1"
"780","2","0"
"780","3","1"
"780","4","0"
"780","5","0"
"780","6","0"
"780","7","0"
"780","8","1"
"780","9","0"
"780","10","1"
"780","11","0"
"780","12","1"
"780","13","1"
"780","14","0"
"780","15","1"
"780","16","0"
"781","1","1"
"781","2","0"
"781","3","0"
"781","4","0"
"781","5","1"
"781","6","0"
"781","7","0"
"781","8","0"
"781","9","0"
"781","10","1"
"781","11","0"
"781","12","1"
"781","13","1"
"781","14","0"
"781","15","0"
"781","16","0"
"782","1","1"
"782","2","0"
"782","3","0"
"782","4","0"
"782","5","0"
"782","6","1"
"782","7","0"
"782","8","1"
"782","9","0"
"782","10","0"
"782","11","0"
"782","12","0"
"782","13","1"
"782","14","0"
"782","15","0"
"782","16","0"
"783","1","1"
"783","2","0"
"783","3","1"
"783","4","0"
"783","5","1"
"783","6","0"
"783","7","0"
"783","8","0"
"783","9","0"
"783","10","1"
"783","11","0"
"783","12","0"
"783","13","1"
"783","14","0"
"783","15","0"
"783","16","0"
"784","1","1"
"784","2","0"
"784","3","0"
"784","4","0"
"784","5","0"
"784","6","1"
"784","7","1"
"784","8","0"
"784","9","0"
"784","10","1"
"784","11","0"
"784","12","0"
"784","13","1"
"784","14","0"
"784","15","0"
"784","16","0"
"785","1","1"
"785","2","0"
"785","3","1"
"785","4","0"
"785","5","0"
"785","6","0"
"785","7","1"
"785","8","0"
"785","9","0"
"785","10","0"
"785","11","1"
"785","12","0"
"785","13","0"
"785","14","0"
"785","15","1"
"785","16","0"
"786","1","1"
"786","2","0"
"786","3","1"
"786","4","0"
"786","5","0"
"786","6","0"
"786","7","0"
"786","8","1"
"786","9","0"
"786","10","1"
"786","11","0"
"786","12","0"
"786","13","0"
"786","14","1"
"786","15","1"
"786","16","0"
"787","1","1"
"787","2","0"
"787","3","0"
"787","4","1"
"787","5","0"
"787","6","1"
"787","7","0"
"787","8","1"
"787","9","1"
"787","10","0"
"787","11","0"
"787","12","0"
"787","13","1"
"787","14","0"
"787","15","0"
"787","16","0"
"788","1","1"
"788","2","0"
"788","3","1"
"788","4","0"
"788","5","0"
"788","6","1"
"788","7","0"
"788","8","0"
"788","9","1"
"788","10","0"
"788","11","1"
"788","12","0"
"788","13","0"
"788","14","1"
"788","15","0"
"788","16","0"
"789","1","1"
"789","2","0"
"789","3","1"
"789","4","0"
"789","5","1"
"789","6","0"
"789","7","0"
"789","8","0"
"789","9","0"
"789","10","1"
"789","11","0"
"789","12","0"
"789","13","1"
"789","14","0"
"789","15","1"
"789","16","0"
"790","1","1"
"790","2","1"
"790","3","0"
"790","4","0"
"790","5","0"
"790","6","1"
"790","7","0"
"790","8","0"
"790","9","0"
"790","10","1"
"790","11","0"
"790","12","0"
"790","13","1"
"790","14","0"
"790","15","0"
"790","16","0"
"791","1","1"
"791","2","1"
"791","3","0"
"791","4","0"
"791","5","1"
"791","6","0"
"791","7","0"
"791","8","0"
"791","9","0"
"791","10","1"
"791","11","0"
"791","12","1"
"791","13","0"
"791","14","0"
"791","15","0"
"791","16","0"
"792","1","1"
"792","2","0"
"792","3","0"
"792","4","1"
"792","5","0"
"792","6","1"
"792","7","0"
"792","8","0"
"792","9","0"
"792","10","0"
"792","11","1"
"792","12","0"
"792","13","0"
"792","14","1"
"792","15","0"
"792","16","0"
"793","1","1"
"793","2","0"
"793","3","0"
"793","4","0"
"793","5","1"
"793","6","0"
"793","7","0"
"793","8","1"
"793","9","0"
"793","10","0"
"793","11","0"
"793","12","0"
"793","13","1"
"793","14","0"
"793","15","0"
"793","16","0"
"794","1","1"
"794","2","1"
"794","3","0"
"794","4","1"
"794","5","0"
"794","6","0"
"794","7","1"
"794","8","0"
"794","9","0"
"794","10","0"
"794","11","1"
"794","12","0"
"794","13","0"
"794","14","0"
"794","15","1"
"794","16","0"
"795","1","1"
"795","2","1"
"795","3","0"
"795","4","0"
"795","5","0"
"795","6","0"
"795","7","1"
"795","8","0"
"795","9","0"
"795","10","0"
"795","11","1"
"795","12","0"
"795","13","0"
"795","14","0"
"795","15","1"
"795","16","0"
"796","1","1"
"796","2","1"
"796","3","0"
"796","4","0"
"796","5","0"
"796","6","0"
"796","7","1"
"796","8","0"
"796","9","0"
"796","10","0"
"796","11","1"
"796","12","0"
"796","13","0"
"796","14","0"
"796","15","0"
"796","16","1"
"797","1","1"
"797","2","0"
"797","3","0"
"797","4","0"
"797","5","0"
"797","6","1"
"797","7","1"
"797","8","0"
"797","9","0"
"797","10","0"
"797","11","0"
"797","12","1"
"797","13","0"
"797","14","0"
"797","15","0"
"797","16","1"
"798","1","1"
"798","2","0"
"798","3","1"
"798","4","0"
"798","5","0"
"798","6","0"
"798","7","1"
"798","8","0"
"798","9","0"
"798","10","0"
"798","11","0"
"798","12","1"
"798","13","1"
"798","14","0"
"798","15","1"
"798","16","0"
"799","1","1"
"799","2","0"
"799","3","1"
"799","4","0"
"799","5","0"
"799","6","1"
"799","7","1"
"799","8","0"
"799","9","1"
"799","10","0"
"799","11","1"
"799","12","1"
"799","13","0"
"799","14","0"
"799","15","0"
"799","16","1"
"800","1","1"
"800","2","0"
"800","3","1"
"800","4","0"
"800","5","0"
"800","6","0"
"800","7","1"
"800","8","1"
"800","9","0"
"800","10","0"
"800","11","0"
"800","12","0"
"800","13","1"
"800","14","0"
"800","15","0"
"800","16","1"
"801","1","1"
"801","2","0"
"801","3","1"
"801","4","0"
"801","5","0"
"801","6","0"
"801","7","0"
"801","8","1"
"801","9","0"
"801","10","0"
"801","11","1"
"801","12","1"
"801","13","0"
"801","14","0"
"801","15","1"
"801","16","0"
"802","1","1"
"802","2","0"
"802","3","1"
"802","4","0"
"802","5","0"
"802","6","0"
"802","7","1"
"802","8","1"
"802","9","0"
"802","10","0"
"802","11","1"
"802","12","0"
"802","13","0"
"802","14","0"
"802","15","1"
"802","16","0"
"803","1","1"
"803","2","0"
"803","3","0"
"803","4","0"
"803","5","0"
"803","6","1"
"803","7","0"
"803","8","0"
"803","9","0"
"803","10","1"
"803","11","0"
"803","12","0"
"803","13","0"
"803","14","0"
"803","15","1"
"803","16","1"
"804","1","1"
"804","2","0"
"804","3","0"
"804","4","1"
"804","5","0"
"804","6","0"
"804","7","0"
"804","8","1"
"804","9","0"
"804","10","1"
"804","11","0"
"804","12","0"
"804","13","0"
"804","14","1"
"804","15","0"
"804","16","0"
"805","1","1"
"805","2","0"
"805","3","1"
"805","4","0"
"805","5","1"
"805","6","0"
"805","7","0"
"805","8","0"
"805","9","1"
"805","10","0"
"805","11","0"
"805","12","0"
"805","13","1"
"805","14","0"
"805","15","1"
"805","16","1"
"806","1","1"
"806","2","1"
"806","3","0"
"806","4","0"
"806","5","0"
"806","6","0"
"806","7","1"
"806","8","1"
"806","9","1"
"806","10","0"
"806","11","0"
"806","12","0"
"806","13","0"
"806","14","1"
"806","15","0"
"806","16","0"
"807","1","1"
"807","2","0"
"807","3","0"
"807","4","0"
"807","5","0"
"807","6","1"
"807","7","0"
"807","8","0"
"807","9","1"
"807","10","0"
"807","11","0"
"807","12","1"
"807","13","0"
"807","14","0"
"807","15","0"
"807","16","0"
"808","1","1"
"808","2","1"
"808","3","0"
"808","4","0"
"808","5","0"
"808","6","1"
"808","7","0"
"808","8","0"
"808","9","0"
"808","10","1"
"808","11","0"
"808","12","0"
"808","13","1"
"808","14","1"
"808","15","0"
"808","16","0"
"809","1","1"
"809","2","0"
"809","3","0"
"809","4","0"
"809","5","0"
"809","6","1"
"809","7","0"
"809","8","1"
"809","9","0"
"809","10","0"
"809","11","1"
"809","12","0"
"809","13","1"
"809","14","0"
"809","15","1"
"809","16","0"
"810","1","1"
"810","2","1"
"810","3","0"
"810","4","0"
"810","5","1"
"810","6","1"
"810","7","0"
"810","8","0"
"810","9","0"
"810","10","0"
"810","11","1"
"810","12","0"
"810","13","1"
"810","14","0"
"810","15","0"
"810","16","0"
"811","1","1"
"811","2","1"
"811","3","0"
"811","4","0"
"811","5","0"
"811","6","1"
"811","7","1"
"811","8","0"
"811","9","0"
"811","10","1"
"811","11","1"
"811","12","0"
"811","13","0"
"811","14","0"
"811","15","1"
"811","16","0"
"812","1","1"
"812","2","0"
"812","3","0"
"812","4","0"
"812","5","1"
"812","6","0"
"812","7","1"
"812","8","0"
"812","9","1"
"812","10","0"
"812","11","0"
"812","12","1"
"812","13","1"
"812","14","0"
"812","15","0"
"812","16","1"
"813","1","1"
"813","2","0"
"813","3","0"
"813","4","1"
"813","5","0"
"813","6","0"
"813","7","1"
"813","8","0"
"813","9","0"
"813","10","0"
"813","11","0"
"813","12","1"
"813","13","1"
"813","14","0"
"813","15","0"
"813","16","0"
"814","1","1"
"814","2","0"
"814","3","0"
"814","4","0"
"814","5","0"
"814","6","1"
"814","7","0"
"814","8","1"
"814","9","0"
"814","10","0"
"814","11","0"
"814","12","0"
"814","13","1"
"814","14","0"
"814","15","0"
"814","16","0"
"815","1","1"
"815","2","0"
"815","3","0"
"815","4","0"
"815","5","1"
"815","6","0"
"815","7","0"
"815","8","0"
"815","9","0"
"815","10","1"
"815","11","0"
"815","12","1"
"815","13","1"
"815","14","0"
"815","15","0"
"815","16","0"
"816","1","1"
"816","2","0"
"816","3","1"
"816","4","0"
"816","5","0"
"816","6","0"
"816","7","0"
"816","8","1"
"816","9","0"
"816","10","0"
"816","11","0"
"816","12","1"
"816","13","0"
"816","14","1"
"816","15","0"
"816","16","0"
"817","1","1"
"817","2","0"
"817","3","0"
"817","4","0"
"817","5","1"
"817","6","1"
"817","7","1"
"817","8","1"
"817","9","0"
"817","10","0"
"817","11","0"
"817","12","0"
"817","13","1"
"817","14","0"
"817","15","1"
"817","16","1"
"818","1","1"
"818","2","0"
"818","3","0"
"818","4","0"
"818","5","0"
"818","6","1"
"818","7","1"
"818","8","1"
"818","9","0"
"818","10","0"
"818","11","0"
"818","12","1"
"818","13","0"
"818","14","0"
"818","15","0"
"818","16","0"
"819","1","1"
"819","2","0"
"819","3","0"
"819","4","1"
"819","5","1"
"819","6","0"
"819","7","0"
"819","8","0"
"819","9","0"
"819","10","1"
"819","11","0"
"819","12","0"
"819","13","0"
"819","14","0"
"819","15","1"
"819","16","0"
"820","1","1"
"820","2","0"
"820","3","0"
"820","4","1"
"820","5","0"
"820","6","0"
"820","7","0"
"820","8","1"
"820","9","0"
"820","10","0"
"820","11","1"
"820","12","1"
"820","13","0"
"820","14","0"
"820","15","0"
"820","16","0"
"821","1","1"
"821","2","0"
"821","3","1"
"821","4","0"
"821","5","1"
"821","6","0"
"821","7","0"
"821","8","0"
"821","9","1"
"821","10","0"
"821","11","0"
"821","12","1"
"821","13","0"
"821","14","0"
"821","15","0"
"821","16","1"
"822","1","1"
"822","2","0"
"822","3","0"
"822","4","0"
"822","5","1"
"822","6","0"
"822","7","0"
"822","8","0"
"822","9","0"
"822","10","1"
"822","11","0"
"822","12","0"
"822","13","0"
"822","14","0"
"822","15","1"
"822","16","0"
"823","1","1"
"823","2","0"
"823","3","1"
"823","4","0"
"823","5","0"
"823","6","0"
"823","7","1"
"823","8","0"
"823","9","1"
"823","10","0"
"823","11","1"
"823","12","0"
"823","13","1"
"823","14","0"
"823","15","0"
"823","16","0"
"824","1","1"
"824","2","0"
"824","3","0"
"824","4","0"
"824","5","1"
"824","6","0"
"824","7","0"
"824","8","0"
"824","9","0"
"824","10","1"
"824","11","0"
"824","12","0"
"824","13","1"
"824","14","1"
"824","15","0"
"824","16","1"
"825","1","1"
"825","2","1"
"825","3","0"
"825","4","0"
"825","5","0"
"825","6","1"
"825","7","0"
"825","8","0"
"825","9","1"
"825","10","0"
"825","11","0"
"825","12","1"
"825","13","0"
"825","14","0"
"825","15","0"
"825","16","0"
"826","1","1"
"826","2","1"
"826","3","0"
"826","4","0"
"826","5","1"
"826","6","0"
"826","7","0"
"826","8","0"
"826","9","1"
"826","10","0"
"826","11","0"
"826","12","0"
"826","13","1"
"826","14","0"
"826","15","0"
"826","16","0"
"827","1","1"
"827","2","0"
"827","3","0"
"827","4","0"
"827","5","1"
"827","6","0"
"827","7","0"
"827","8","1"
"827","9","0"
"827","10","0"
"827","11","0"
"827","12","0"
"827","13","1"
"827","14","0"
"827","15","1"
"827","16","0"
"828","1","1"
"828","2","0"
"828","3","0"
"828","4","1"
"828","5","0"
"828","6","0"
"828","7","0"
"828","8","1"
"828","9","0"
"828","10","1"
"828","11","1"
"828","12","0"
"828","13","0"
"828","14","0"
"828","15","0"
"828","16","1"
"829","1","1"
"829","2","1"
"829","3","0"
"829","4","1"
"829","5","0"
"829","6","0"
"829","7","1"
"829","8","0"
"829","9","0"
"829","10","0"
"829","11","1"
"829","12","0"
"829","13","0"
"829","14","1"
"829","15","0"
"829","16","0"
"830","1","1"
"830","2","0"
"830","3","0"
"830","4","0"
"830","5","1"
"830","6","0"
"830","7","0"
"830","8","0"
"830","9","0"
"830","10","1"
"830","11","0"
"830","12","0"
"830","13","1"
"830","14","1"
"830","15","0"
"830","16","1"
"831","1","1"
"831","2","0"
"831","3","0"
"831","4","1"
"831","5","0"
"831","6","0"
"831","7","1"
"831","8","0"
"831","9","0"
"831","10","0"
"831","11","1"
"831","12","1"
"831","13","0"
"831","14","0"
"831","15","1"
"831","16","0"
"832","1","1"
"832","2","1"
"832","3","0"
"832","4","0"
"832","5","0"
"832","6","1"
"832","7","0"
"832","8","1"
"832","9","1"
"832","10","0"
"832","11","1"
"832","12","0"
"832","13","0"
"832","14","0"
"832","15","1"
"832","16","0"
"833","1","1"
"833","2","0"
"833","3","0"
"833","4","1"
"833","5","0"
"833","6","0"
"833","7","0"
"833","8","1"
"833","9","0"
"833","10","1"
"833","11","0"
"833","12","0"
"833","13","0"
"833","14","0"
"833","15","1"
"833","16","0"
"834","1","1"
"834","2","0"
"834","3","1"
"834","4","0"
"834","5","0"
"834","6","0"
"834","7","0"
"834","8","1"
"834","9","0"
"834","10","0"
"834","11","1"
"834","12","0"
"834","13","0"
"834","14","0"
"834","15","1"
"834","16","0"
"835","1","1"
"835","2","0"
"835","3","1"
"835","4","0"
"835","5","0"
"835","6","0"
"835","7","0"
"835","8","1"
"835","9","0"
"835","10","0"
"835","11","0"
"835","12","1"
"835","13","1"
"835","14","0"
"835","15","1"
"835","16","0"
"836","1","1"
"836","2","0"
"836","3","0"
"836","4","0"
"836","5","0"
"836","6","1"
"836","7","0"
"836","8","1"
"836","9","0"
"836","10","0"
"836","11","0"
"836","12","0"
"836","13","1"
"836","14","0"
"836","15","1"
"836","16","0"
"837","1","1"
"837","2","0"
"837","3","0"
"837","4","0"
"837","5","0"
"837","6","1"
"837","7","0"
"837","8","0"
"837","9","0"
"837","10","0"
"837","11","1"
"837","12","0"
"837","13","0"
"837","14","0"
"837","15","1"
"837","16","1"
"838","1","1"
"838","2","0"
"838","3","0"
"838","4","0"
"838","5","1"
"838","6","0"
"838","7","0"
"838","8","0"
"838","9","0"
"838","10","1"
"838","11","1"
"838","12","0"
"838","13","1"
"838","14","0"
"838","15","0"
"838","16","0"
"839","1","1"
"839","2","0"
"839","3","1"
"839","4","1"
"839","5","0"
"839","6","0"
"839","7","0"
"839","8","1"
"839","9","0"
"839","10","0"
"839","11","0"
"839","12","0"
"839","13","1"
"839","14","0"
"839","15","0"
"839","16","0"
"840","1","1"
"840","2","0"
"840","3","0"
"840","4","0"
"840","5","1"
"840","6","0"
"840","7","0"
"840","8","0"
"840","9","1"
"840","10","0"
"840","11","0"
"840","12","0"
"840","13","1"
"840","14","0"
"840","15","0"
"840","16","1"
"841","1","1"
"841","2","0"
"841","3","0"
"841","4","0"
"841","5","0"
"841","6","1"
"841","7","0"
"841","8","0"
"841","9","0"
"841","10","0"
"841","11","1"
"841","12","0"
"841","13","0"
"841","14","0"
"841","15","1"
"841","16","0"
"842","1","1"
"842","2","1"
"842","3","0"
"842","4","0"
"842","5","0"
"842","6","0"
"842","7","1"
"842","8","0"
"842","9","0"
"842","10","0"
"842","11","0"
"842","12","1"
"842","13","1"
"842","14","0"
"842","15","0"
"842","16","0"
"843","1","1"
"843","2","0"
"843","3","1"
"843","4","1"
"843","5","0"
"843","6","0"
"843","7","0"
"843","8","0"
"843","9","1"
"843","10","0"
"843","11","0"
"843","12","0"
"843","13","0"
"843","14","1"
"843","15","0"
"843","16","1"
"844","1","1"
"844","2","0"
"844","3","0"
"844","4","0"
"844","5","0"
"844","6","1"
"844","7","1"
"844","8","0"
"844","9","0"
"844","10","0"
"844","11","1"
"844","12","0"
"844","13","0"
"844","14","1"
"844","15","0"
"844","16","0"
"845","1","1"
"845","2","0"
"845","3","0"
"845","4","1"
"845","5","0"
"845","6","0"
"845","7","1"
"845","8","1"
"845","9","0"
"845","10","1"
"845","11","0"
"845","12","0"
"845","13","0"
"845","14","0"
"845","15","1"
"845","16","0"
"846","1","1"
"846","2","0"
"846","3","0"
"846","4","0"
"846","5","0"
"846","6","1"
"846","7","1"
"846","8","0"
"846","9","0"
"846","10","0"
"846","11","1"
"846","12","1"
"846","13","0"
"846","14","1"
"846","15","0"
"846","16","0"
"847","1","1"
"847","2","0"
"847","3","0"
"847","4","1"
"847","5","0"
"847","6","1"
"847","7","0"
"847","8","1"
"847","9","0"
"847","10","0"
"847","11","0"
"847","12","0"
"847","13","1"
"847","14","0"
"847","15","0"
"847","16","0"
"848","1","1"
"848","2","0"
"848","3","0"
"848","4","1"
"848","5","0"
"848","6","0"
"848","7","0"
"848","8","0"
"848","9","1"
"848","10","0"
"848","11","1"
"848","12","0"
"848","13","1"
"848","14","1"
"848","15","0"
"848","16","0"
"849","1","1"
"849","2","0"
"849","3","1"
"849","4","0"
"849","5","0"
"849","6","0"
"849","7","0"
"849","8","1"
"849","9","0"
"849","10","0"
"849","11","0"
"849","12","0"
"849","13","1"
"849","14","0"
"849","15","0"
"849","16","0"
"850","1","1"
"850","2","0"
"850","3","0"
"850","4","0"
"850","5","1"
"850","6","1"
"850","7","0"
"850","8","0"
"850","9","0"
"850","10","0"
"850","11","1"
"850","12","0"
"850","13","1"
"850","14","0"
"850","15","0"
"850","16","0"
"851","1","1"
"851","2","0"
"851","3","0"
"851","4","1"
"851","5","0"
"851","6","0"
"851","7","0"
"851","8","1"
"851","9","0"
"851","10","0"
"851","11","1"
"851","12","0"
"851","13","0"
"851","14","0"
"851","15","1"
"851","16","0"
"852","1","1"
"852","2","1"
"852","3","0"
"852","4","0"
"852","5","0"
"852","6","0"
"852","7","1"
"852","8","0"
"852","9","0"
"852","10","1"
"852","11","0"
"852","12","0"
"852","13","0"
"852","14","1"
"852","15","1"
"852","16","0"
"853","1","1"
"853","2","0"
"853","3","0"
"853","4","0"
"853","5","1"
"853","6","0"
"853","7","0"
"853","8","0"
"853","9","1"
"853","10","0"
"853","11","0"
"853","12","1"
"853","13","0"
"853","14","0"
"853","15","0"
"853","16","0"
"854","1","1"
"854","2","0"
"854","3","0"
"854","4","0"
"854","5","0"
"854","6","1"
"854","7","0"
"854","8","0"
"854","9","0"
"854","10","1"
"854","11","0"
"854","12","0"
"854","13","1"
"854","14","0"
"854","15","0"
"854","16","0"
"855","1","1"
"855","2","0"
"855","3","1"
"855","4","0"
"855","5","0"
"855","6","0"
"855","7","1"
"855","8","0"
"855","9","0"
"855","10","0"
"855","11","1"
"855","12","0"
"855","13","0"
"855","14","1"
"855","15","0"
"855","16","0"
"856","1","1"
"856","2","0"
"856","3","0"
"856","4","0"
"856","5","1"
"856","6","0"
"856","7","0"
"856","8","0"
"856","9","0"
"856","10","1"
"856","11","1"
"856","12","0"
"856","13","1"
"856","14","0"
"856","15","0"
"856","16","0"
"857","1","1"
"857","2","0"
"857","3","0"
"857","4","1"
"857","5","0"
"857","6","1"
"857","7","0"
"857","8","0"
"857","9","0"
"857","10","0"
"857","11","1"
"857","12","0"
"857","13","0"
"857","14","0"
"857","15","0"
"857","16","1"
"858","1","1"
"858","2","0"
"858","3","0"
"858","4","1"
"858","5","0"
"858","6","0"
"858","7","1"
"858","8","0"
"858","9","0"
"858","10","0"
"858","11","1"
"858","12","0"
"858","13","0"
"858","14","1"
"858","15","0"
"858","16","0"
"859","1","1"
"859","2","0"
"859","3","0"
"859","4","1"
"859","5","0"
"859","6","0"
"859","7","0"
"859","8","0"
"859","9","1"
"859","10","0"
"859","11","0"
"859","12","0"
"859","13","0"
"859","14","1"
"859","15","0"
"859","16","0"
"860","1","1"
"860","2","1"
"860","3","0"
"860","4","0"
"860","5","0"
"860","6","1"
"860","7","0"
"860","8","0"
"860","9","1"
"860","10","0"
"860","11","0"
"860","12","0"
"860","13","1"
"860","14","0"
"860","15","1"
"860","16","0"
"861","1","1"
"861","2","0"
"861","3","1"
"861","4","0"
"861","5","0"
"861","6","0"
"861","7","1"
"861","8","0"
"861","9","0"
"861","10","1"
"861","11","0"
"861","12","0"
"861","13","0"
"861","14","1"
"861","15","0"
"861","16","0"
"862","1","1"
"862","2","0"
"862","3","0"
"862","4","0"
"862","5","1"
"862","6","0"
"862","7","0"
"862","8","0"
"862","9","0"
"862","10","1"
"862","11","1"
"862","12","0"
"862","13","1"
"862","14","0"
"862","15","0"
"862","16","0"
"863","1","1"
"863","2","0"
"863","3","0"
"863","4","0"
"863","5","1"
"863","6","1"
"863","7","0"
